orientation,row,col,pin_num_in_cell,port_name,mapped_pin,GPIO_type,Associated Clock,Clock Edge
TOP,,,,gfpga_pad_GPIO_PAD[43],pad_fpga_io[43],in,,
TOP,,,,gfpga_pad_GPIO_PAD[44],pad_fpga_io[44],in,,
TOP,,,,gfpga_pad_GPIO_PAD[45],pad_fpga_io[45],in,,
TOP,,,,gfpga_pad_GPIO_PAD[46],pad_fpga_io[46],in,,
TOP,,,,gfpga_pad_GPIO_PAD[47],pad_fpga_io[47],in,,
TOP,,,,gfpga_pad_GPIO_PAD[48],pad_fpga_io[48],in,,
TOP,,,,gfpga_pad_GPIO_PAD[49],pad_fpga_io[49],in,,
TOP,,,,gfpga_pad_GPIO_PAD[50],pad_fpga_io[50],in,,
TOP,,,,gfpga_pad_GPIO_PAD[51],pad_fpga_io[51],in,,
TOP,,,,gfpga_pad_GPIO_PAD[52],pad_fpga_io[52],in,,
TOP,,,,gfpga_pad_GPIO_PAD[53],pad_fpga_io[53],in,,
TOP,,,,gfpga_pad_GPIO_PAD[54],pad_fpga_io[54],in,,
TOP,,,,gfpga_pad_GPIO_PAD[55],pad_fpga_io[55],in,,
TOP,,,,gfpga_pad_GPIO_PAD[56],pad_fpga_io[56],in,,
TOP,,,,gfpga_pad_GPIO_PAD[57],pad_fpga_io[57],in,,
TOP,,,,gfpga_pad_GPIO_PAD[58],pad_fpga_io[58],in,,
TOP,,,,gfpga_pad_GPIO_PAD[59],pad_fpga_io[59],in,,
TOP,,,,gfpga_pad_GPIO_PAD[60],pad_fpga_io[60],in,,
TOP,,,,gfpga_pad_GPIO_PAD[61],pad_fpga_io[61],in,,
TOP,,,,gfpga_pad_GPIO_PAD[62],pad_fpga_io[62],in,,
TOP,,,,gfpga_pad_GPIO_PAD[63],pad_fpga_io[63],in,,
TOP,,,,gfpga_pad_GPIO_PAD[64],pad_fpga_io[64],in,,
TOP,,,,gfpga_pad_GPIO_PAD[65],pad_fpga_io[65],in,,
TOP,,,,gfpga_pad_GPIO_PAD[66],pad_fpga_io[66],in,,
TOP,,,,gfpga_pad_GPIO_PAD[67],pad_fpga_io[67],in,,
TOP,,,,gfpga_pad_GPIO_PAD[68],pad_fpga_io[68],in,,
TOP,,,,gfpga_pad_GPIO_PAD[69],pad_fpga_io[69],in,,
TOP,,,,gfpga_pad_GPIO_PAD[70],pad_fpga_io[70],in,,
TOP,,,,gfpga_pad_GPIO_PAD[71],pad_fpga_io[71],in,,
TOP,,,,gfpga_pad_GPIO_PAD[72],pad_fpga_io[72],in,,
TOP,,,,gfpga_pad_GPIO_PAD[73],pad_fpga_io[73],in,,
TOP,,,,gfpga_pad_GPIO_PAD[74],pad_fpga_io[74],in,,
TOP,,,,gfpga_pad_GPIO_PAD[75],pad_fpga_io[75],in,,
TOP,,,,gfpga_pad_GPIO_PAD[76],pad_fpga_io[76],in,,
TOP,,,,gfpga_pad_GPIO_PAD[77],pad_fpga_io[77],in,,
TOP,,,,gfpga_pad_GPIO_PAD[78],pad_fpga_io[78],in,,
TOP,,,,gfpga_pad_GPIO_PAD[79],pad_fpga_io[79],in,,
TOP,,,,gfpga_pad_GPIO_PAD[80],pad_fpga_io[80],in,,
TOP,,,,gfpga_pad_GPIO_PAD[81],pad_fpga_io[81],in,,
TOP,,,,gfpga_pad_GPIO_PAD[82],pad_fpga_io[82],in,,
TOP,,,,gfpga_pad_GPIO_PAD[83],pad_fpga_io[83],in,,
TOP,,,,gfpga_pad_GPIO_PAD[84],pad_fpga_io[84],in,,
TOP,,,,gfpga_pad_GPIO_PAD[85],pad_fpga_io[85],in,,
TOP,,,,gfpga_pad_GPIO_PAD[86],pad_fpga_io[86],in,,
TOP,,,,gfpga_pad_GPIO_PAD[87],pad_fpga_io[87],in,,
TOP,,,,gfpga_pad_GPIO_PAD[88],pad_fpga_io[88],in,,
TOP,,,,gfpga_pad_GPIO_PAD[89],pad_fpga_io[89],in,,
TOP,,,,gfpga_pad_GPIO_PAD[90],pad_fpga_io[90],in,,
TOP,,,,gfpga_pad_GPIO_PAD[91],pad_fpga_io[91],in,,
TOP,,,,gfpga_pad_GPIO_PAD[92],pad_fpga_io[92],in,,
TOP,,,,gfpga_pad_GPIO_PAD[93],pad_fpga_io[93],in,,
TOP,,,,gfpga_pad_GPIO_PAD[94],pad_fpga_io[94],in,,
TOP,,,,gfpga_pad_GPIO_PAD[95],pad_fpga_io[95],in,,
TOP,,,,gfpga_pad_GPIO_PAD[96],pad_fpga_io[96],in,,
TOP,,,,gfpga_pad_GPIO_PAD[97],pad_fpga_io[97],in,,
TOP,,,,gfpga_pad_GPIO_PAD[98],pad_fpga_io[98],in,,
TOP,,,,gfpga_pad_GPIO_PAD[99],pad_fpga_io[99],in,,
TOP,,,,gfpga_pad_GPIO_PAD[100],pad_fpga_io[100],in,,
TOP,,,,gfpga_pad_GPIO_PAD[101],pad_fpga_io[101],in,,
TOP,,,,gfpga_pad_GPIO_PAD[102],pad_fpga_io[102],in,,
TOP,,,,gfpga_pad_GPIO_PAD[103],pad_fpga_io[103],in,,
TOP,,,,gfpga_pad_GPIO_PAD[104],pad_fpga_io[104],in,,
TOP,,,,gfpga_pad_GPIO_PAD[105],pad_fpga_io[105],in,,
TOP,,,,gfpga_pad_GPIO_PAD[106],pad_fpga_io[106],in,,
TOP,,,,gfpga_pad_GPIO_PAD[107],pad_fpga_io[107],in,,
TOP,,,,gfpga_pad_GPIO_PAD[108],pad_fpga_io[108],in,,
TOP,,,,gfpga_pad_GPIO_PAD[109],pad_fpga_io[109],in,,
TOP,,,,gfpga_pad_GPIO_PAD[110],pad_fpga_io[110],in,,
TOP,,,,gfpga_pad_GPIO_PAD[111],pad_fpga_io[111],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[112],pad_fpga_io[112],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[113],pad_fpga_io[113],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[114],pad_fpga_io[114],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[115],pad_fpga_io[115],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[116],pad_fpga_io[116],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[117],pad_fpga_io[117],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[118],pad_fpga_io[118],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[119],pad_fpga_io[119],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[120],pad_fpga_io[120],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[121],pad_fpga_io[121],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[122],pad_fpga_io[122],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[123],pad_fpga_io[123],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[124],pad_fpga_io[124],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[125],pad_fpga_io[125],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[126],pad_fpga_io[126],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[127],pad_fpga_io[127],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[128],pad_fpga_io[128],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[129],pad_fpga_io[129],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[130],pad_fpga_io[130],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[131],pad_fpga_io[131],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[132],pad_fpga_io[132],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[133],pad_fpga_io[133],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[134],pad_fpga_io[134],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[135],pad_fpga_io[135],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[136],pad_fpga_io[136],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[137],pad_fpga_io[137],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[138],pad_fpga_io[138],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[139],pad_fpga_io[139],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[140],pad_fpga_io[140],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[141],pad_fpga_io[141],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[142],pad_fpga_io[142],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[143],pad_fpga_io[143],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[144],pad_fpga_io[144],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[145],pad_fpga_io[145],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[146],pad_fpga_io[146],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[147],pad_fpga_io[147],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[148],pad_fpga_io[148],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[149],pad_fpga_io[149],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[150],pad_fpga_io[150],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[151],pad_fpga_io[151],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[152],pad_fpga_io[152],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[153],pad_fpga_io[153],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[154],pad_fpga_io[154],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[155],pad_fpga_io[155],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[156],pad_fpga_io[156],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[157],pad_fpga_io[157],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[158],pad_fpga_io[158],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[159],pad_fpga_io[159],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[160],pad_fpga_io[160],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[161],pad_fpga_io[161],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[162],pad_fpga_io[162],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[163],pad_fpga_io[163],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[164],pad_fpga_io[164],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[165],pad_fpga_io[165],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[166],pad_fpga_io[166],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[167],pad_fpga_io[167],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[168],pad_fpga_io[168],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[169],pad_fpga_io[169],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[170],pad_fpga_io[170],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[171],pad_fpga_io[171],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[172],pad_fpga_io[172],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[173],pad_fpga_io[173],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[174],pad_fpga_io[174],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[175],pad_fpga_io[175],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[176],pad_fpga_io[176],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[177],pad_fpga_io[177],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[178],pad_fpga_io[178],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[179],pad_fpga_io[179],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[180],pad_fpga_io[180],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[181],pad_fpga_io[181],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[182],pad_fpga_io[182],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[183],pad_fpga_io[183],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[184],pad_fpga_io[184],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[185],pad_fpga_io[185],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[186],pad_fpga_io[186],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[187],pad_fpga_io[187],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[188],pad_fpga_io[188],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[189],pad_fpga_io[189],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[190],pad_fpga_io[190],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[191],pad_fpga_io[191],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[192],pad_fpga_io[192],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[193],pad_fpga_io[193],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[194],pad_fpga_io[194],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[195],pad_fpga_io[195],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[196],pad_fpga_io[196],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[197],pad_fpga_io[197],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[198],pad_fpga_io[198],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[199],pad_fpga_io[199],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[200],pad_fpga_io[200],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[201],pad_fpga_io[201],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[202],pad_fpga_io[202],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[203],pad_fpga_io[203],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[204],pad_fpga_io[204],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[205],pad_fpga_io[205],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[206],pad_fpga_io[206],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[207],pad_fpga_io[207],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[208],pad_fpga_io[208],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[209],pad_fpga_io[209],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[210],pad_fpga_io[210],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[211],pad_fpga_io[211],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[212],pad_fpga_io[212],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[213],pad_fpga_io[213],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[214],pad_fpga_io[214],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[215],pad_fpga_io[215],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[216],pad_fpga_io[216],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[217],pad_fpga_io[217],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[218],pad_fpga_io[218],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[219],pad_fpga_io[219],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[220],pad_fpga_io[220],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[221],pad_fpga_io[221],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[222],pad_fpga_io[222],in,,
RIGHT,,,,gfpga_pad_GPIO_PAD[223],pad_fpga_io[223],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[224],pad_fpga_io[224],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[225],pad_fpga_io[225],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[226],pad_fpga_io[226],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[227],pad_fpga_io[227],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[228],pad_fpga_io[228],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[229],pad_fpga_io[229],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[230],pad_fpga_io[230],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[231],pad_fpga_io[231],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[232],pad_fpga_io[232],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[233],pad_fpga_io[233],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[234],pad_fpga_io[234],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[235],pad_fpga_io[235],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[236],pad_fpga_io[236],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[237],pad_fpga_io[237],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[238],pad_fpga_io[238],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[239],pad_fpga_io[239],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[240],pad_fpga_io[240],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[241],pad_fpga_io[241],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[242],pad_fpga_io[242],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[243],pad_fpga_io[243],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[244],pad_fpga_io[244],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[245],pad_fpga_io[245],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[246],pad_fpga_io[246],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[247],pad_fpga_io[247],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[248],pad_fpga_io[248],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[249],pad_fpga_io[249],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[250],pad_fpga_io[250],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[251],pad_fpga_io[251],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[252],pad_fpga_io[252],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[253],pad_fpga_io[253],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[254],pad_fpga_io[254],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[255],pad_fpga_io[255],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[256],pad_fpga_io[256],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[257],pad_fpga_io[257],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[258],pad_fpga_io[258],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[259],pad_fpga_io[259],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[260],pad_fpga_io[260],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[261],pad_fpga_io[261],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[262],pad_fpga_io[262],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[263],pad_fpga_io[263],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[264],pad_fpga_io[264],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[265],pad_fpga_io[265],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[266],pad_fpga_io[266],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[267],pad_fpga_io[267],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[268],pad_fpga_io[268],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[269],pad_fpga_io[269],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[270],pad_fpga_io[270],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[271],pad_fpga_io[271],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[272],pad_fpga_io[272],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[273],pad_fpga_io[273],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[274],pad_fpga_io[274],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[275],pad_fpga_io[275],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[276],pad_fpga_io[276],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[277],pad_fpga_io[277],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[278],pad_fpga_io[278],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[279],pad_fpga_io[279],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[280],pad_fpga_io[280],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[281],pad_fpga_io[281],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[282],pad_fpga_io[282],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[283],pad_fpga_io[283],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[284],pad_fpga_io[284],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[285],pad_fpga_io[285],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[286],pad_fpga_io[286],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[287],pad_fpga_io[287],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[288],pad_fpga_io[288],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[289],pad_fpga_io[289],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[290],pad_fpga_io[290],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[291],pad_fpga_io[291],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[292],pad_fpga_io[292],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[293],pad_fpga_io[293],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[294],pad_fpga_io[294],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[295],pad_fpga_io[295],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[296],pad_fpga_io[296],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[297],pad_fpga_io[297],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[298],pad_fpga_io[298],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[299],pad_fpga_io[299],in,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[300],pad_fpga_io[300],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[301],pad_fpga_io[301],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[302],pad_fpga_io[302],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[303],pad_fpga_io[303],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[304],pad_fpga_io[304],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[305],pad_fpga_io[305],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[306],pad_fpga_io[306],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[307],pad_fpga_io[307],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[308],pad_fpga_io[308],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[309],pad_fpga_io[309],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[310],pad_fpga_io[310],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[311],pad_fpga_io[311],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[312],pad_fpga_io[312],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[313],pad_fpga_io[313],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[314],pad_fpga_io[314],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[315],pad_fpga_io[315],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[316],pad_fpga_io[316],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[317],pad_fpga_io[317],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[318],pad_fpga_io[318],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[319],pad_fpga_io[319],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[320],pad_fpga_io[320],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[321],pad_fpga_io[321],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[322],pad_fpga_io[322],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[323],pad_fpga_io[323],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[324],pad_fpga_io[324],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[325],pad_fpga_io[325],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[326],pad_fpga_io[326],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[327],pad_fpga_io[327],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[328],pad_fpga_io[328],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[329],pad_fpga_io[329],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[330],pad_fpga_io[330],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[331],pad_fpga_io[331],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[332],pad_fpga_io[332],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[333],pad_fpga_io[333],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[334],pad_fpga_io[334],out,,
BOTTOM,,,,gfpga_pad_GPIO_PAD[335],pad_fpga_io[335],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[336],pad_fpga_io[336],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[337],pad_fpga_io[337],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[338],pad_fpga_io[338],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[339],pad_fpga_io[339],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[340],pad_fpga_io[340],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[341],pad_fpga_io[341],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[342],pad_fpga_io[342],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[343],pad_fpga_io[343],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[344],pad_fpga_io[344],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[345],pad_fpga_io[345],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[346],pad_fpga_io[346],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[347],pad_fpga_io[347],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[348],pad_fpga_io[348],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[349],pad_fpga_io[349],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[350],pad_fpga_io[350],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[351],pad_fpga_io[351],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[352],pad_fpga_io[352],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[353],pad_fpga_io[353],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[354],pad_fpga_io[354],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[355],pad_fpga_io[355],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[356],pad_fpga_io[356],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[357],pad_fpga_io[357],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[358],pad_fpga_io[358],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[359],pad_fpga_io[359],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[360],pad_fpga_io[360],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[361],pad_fpga_io[361],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[362],pad_fpga_io[362],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[363],pad_fpga_io[363],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[364],pad_fpga_io[364],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[365],pad_fpga_io[365],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[366],pad_fpga_io[366],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[367],pad_fpga_io[367],out,,
